time,APCP_surface,DLWRF_surface,DSWRF_surface,PRES_surface,SPFH_2maboveground,TMP_2maboveground,UGRD_10maboveground,VGRD_10maboveground,precip_rate,PET_hargreaves
2015-12-21 18:00:00,0.0,374.8000183105469,270.8000183105469,100920.0,0.0053999996744096,284.5,-1.7000000476837158,0.6000000238418579,0.0,0.12847912778215748
2015-12-21 19:00:00,0.0,374.8000183105469,246.8000030517578,100720.0,0.005899999756366,285.5,-1.8000000715255735,0.6000000238418579,0.0,0.11709249255796186
2015-12-21 20:00:00,0.0,374.8000183105469,188.5,100640.0,0.0063000000081956,286.5,-1.899999976158142,0.6000000238418579,0.0,0.08943247396373404
2015-12-21 21:00:00,0.0,361.6000061035156,124.0999984741211,100650.0,0.0063999998383224,286.8999938964844,-1.899999976158142,0.699999988079071,0.0,0.058878354813985505
2015-12-21 22:00:00,0.0,361.6000061035156,23.5,100560.0,0.0064999996684491,285.6000061035156,-2.1000001430511475,0.9000000357627869,0.0,0.011149406568423077
2015-12-21 23:00:00,0.0,361.6000061035156,0.0,100550.0,0.0063999998383224,283.5,-2.299999952316284,1.100000023841858,0.0,0.0
2015-12-22 00:00:00,0.0,355.5,0.0,100510.0,0.0063999998383224,282.8000183105469,-2.400000095367432,1.3000000715255735,0.0,0.0
2015-12-22 01:00:00,0.0,355.5,0.0,100430.0,0.0067999996244907,282.6000061035156,-2.299999952316284,1.3000000715255735,0.0,0.0
2015-12-22 02:00:00,0.0,355.5,0.0,100450.0,0.0067999996244907,282.8999938964844,-2.299999952316284,1.3000000715255735,0.0,0.0
2015-12-22 03:00:00,0.0,367.8000183105469,0.0,100400.0,0.0071000000461936,283.3000183105469,-2.200000047683716,1.3000000715255735,0.0,0.0
2015-12-22 04:00:00,0.0,367.8000183105469,0.0,100330.0,0.0071000000461936,283.20001220703125,-2.400000095367432,1.5,0.0,0.0
2015-12-22 05:00:00,0.0,367.8000183105469,0.0,100230.0,0.0071999998763203,283.3000183105469,-2.6000001430511475,1.600000023841858,5.557075987195738e-08,0.0
2015-12-22 06:00:00,0.2000000029802322,387.6000061035156,0.0,100190.0,0.0074999998323619,283.20001220703125,-2.799999952316284,1.7000000476837158,4.445620378178547e-07,0.0
2015-12-22 07:00:00,1.600000023841858,387.6000061035156,0.0,100000.0,0.0078999996185302,283.1000061035156,-1.600000023841858,1.899999976158142,2.389499594424399e-06,0.0
2015-12-22 08:00:00,8.600000381469727,387.6000061035156,0.0,99890.0,0.0082000000402331,284.0,-0.4000000059604645,2.1000001430511475,1.72280908393599e-06,0.0
2015-12-22 09:00:00,6.200000286102295,387.3000183105469,0.0,99770.0,0.008899999782443,285.20001220703125,0.800000011920929,2.299999952316284,1.0254811715437963e-05,0.0
2015-12-22 10:00:00,36.900001525878906,387.3000183105469,0.0,99740.0,0.0092000002041459,285.8000183105469,0.800000011920929,2.799999952316284,1.973287516626529e-06,0.0
2015-12-22 11:00:00,7.099999904632568,387.3000183105469,0.0,99810.0,0.008899999782443,285.3999938964844,0.800000011920929,3.200000047683716,1.2784070677309268e-06,0.0
2015-12-22 12:00:00,4.599999904632568,379.8000183105469,0.0,99870.0,0.0093999998643994,286.0,0.800000011920929,3.700000047683716,1.6676078872858666e-07,0.0
2015-12-22 13:00:00,0.6000000238418579,379.8000183105469,24.700000762939453,99860.0,0.0099999997764825,287.20001220703125,0.6000000238418579,3.799999952316284,0.0,0.010082240251274627
2015-12-22 14:00:00,0.0,379.8000183105469,74.80000305175781,99920.0,0.0104000000283122,287.5,0.5,3.900000095367432,0.0,0.03053245256151761
2015-12-22 15:00:00,0.0,383.6000061035156,232.3000030517578,100000.0,0.0104999998584389,287.70001220703125,0.3000000119209289,4.0,0.0,0.09482203922251728
2015-12-22 16:00:00,0.0,383.6000061035156,291.70001220703125,99990.0,0.0109000001102685,288.3000183105469,0.3000000119209289,3.799999952316284,0.0,0.1190684013574514
2015-12-22 17:00:00,0.0,383.6000061035156,311.70001220703125,99890.0,0.0109000001102685,287.8999938964844,0.4000000059604645,3.5,0.0,0.1272321583937688
2015-12-22 18:00:00,0.0,394.8999938964844,300.20001220703125,99810.0,0.0105999996885657,288.1000061035156,0.4000000059604645,3.299999952316284,0.0,0.12253799809788632
